,answer_llm,answer_orig,document,question,course
1300,"We can use the keras.models.Sequential() function to pass many parameters of the cnn at once. 
","We can use the keras.models.Sequential() function to pass many parameters of the cnn at once.
Krishna Anand",93aa4278,"To pass many parameters in a CNN at once, which keras.models function is used?",machine-learning-zoomcamp
1301,"The `keras.models.Sequential()` function can be used to pass multiple parameters of a CNN at once. 
","We can use the keras.models.Sequential() function to pass many parameters of the cnn at once.
Krishna Anand",93aa4278,What method does Krishna Anand recommend for passing multiple parameters in a model?,machine-learning-zoomcamp
1302,"This error sometimes occurs when building a docker image from the Amazon python base image. Updating your docker desktop, restarting docker desktop and terminal and then rebuilding the image, or running the command `DOCKER_BUILDKIT=0  docker build .` and then building your image could solve the problem. 
","This error is produced sometimes when building your docker image from the Amazon python base image.
Solution description: The following could solve the problem.
Update your docker desktop if you haven’t done so.
Or restart docker desktop and terminal and then build the image all over again.
Or if all else fails, first run the following command: DOCKER_BUILDKIT=0  docker build .  then build your image.
(optional) Added by Odimegwu David",0edeb016,What causes ERROR [internal] load metadata for public.ecr.aws/lambda/python:3.8?,machine-learning-zoomcamp
1303,"Update your docker desktop if you haven’t done so. 
Or restart docker desktop and terminal and then build the image all over again. 
Or if all else fails, first run the following command: DOCKER_BUILDKIT=0  docker build .  then build your image.","This error is produced sometimes when building your docker image from the Amazon python base image.
Solution description: The following could solve the problem.
Update your docker desktop if you haven’t done so.
Or restart docker desktop and terminal and then build the image all over again.
Or if all else fails, first run the following command: DOCKER_BUILDKIT=0  docker build .  then build your image.
(optional) Added by Odimegwu David",0edeb016,How can I solve the ERROR [internal] load metadata for public.ecr.aws/lambda/python:3.8 by updating software?,machine-learning-zoomcamp
1304,"The context you provided does not have information about what to do if restarting Docker Desktop and the terminal fails to fix the metadata loading error. Therefore, the answer is NONE. 
","This error is produced sometimes when building your docker image from the Amazon python base image.
Solution description: The following could solve the problem.
Update your docker desktop if you haven’t done so.
Or restart docker desktop and terminal and then build the image all over again.
Or if all else fails, first run the following command: DOCKER_BUILDKIT=0  docker build .  then build your image.
(optional) Added by Odimegwu David",0edeb016,What is the procedure to follow if restarting Docker Desktop and terminal fails to fix the metadata loading error?,machine-learning-zoomcamp
1305,`DOCKER_BUILDKIT=0  docker build .`,"This error is produced sometimes when building your docker image from the Amazon python base image.
Solution description: The following could solve the problem.
Update your docker desktop if you haven’t done so.
Or restart docker desktop and terminal and then build the image all over again.
Or if all else fails, first run the following command: DOCKER_BUILDKIT=0  docker build .  then build your image.
(optional) Added by Odimegwu David",0edeb016,"If all other solutions fail, what command should I run to build the Docker image without encountering the metadata error?",machine-learning-zoomcamp
1306,"Odimegwu David 
","This error is produced sometimes when building your docker image from the Amazon python base image.
Solution description: The following could solve the problem.
Update your docker desktop if you haven’t done so.
Or restart docker desktop and terminal and then build the image all over again.
Or if all else fails, first run the following command: DOCKER_BUILDKIT=0  docker build .  then build your image.
(optional) Added by Odimegwu David",0edeb016,Who added the optional solution for the metadata loading error in the serverless deep learning section?,machine-learning-zoomcamp
1307,"Instead of `!ls -lh`, use the command `!dir` to get a similar output. 
","When trying to run the command  !ls -lh in windows jupyter notebook  , I was getting an error message that says “'ls' is not recognized as an internal or external command,operable program or batch file.
Solution description :
Instead of !ls -lh , you can use this command !dir , and you will get similar output
Asia Saeed",ba186de6,What command can I use in a Windows Jupyter Notebook instead of '!ls -lh'?,machine-learning-zoomcamp
1308,"Instead of `!ls -lh`, you can use the command `!dir` for similar output. 
","When trying to run the command  !ls -lh in windows jupyter notebook  , I was getting an error message that says “'ls' is not recognized as an internal or external command,operable program or batch file.
Solution description :
Instead of !ls -lh , you can use this command !dir , and you will get similar output
Asia Saeed",ba186de6,How can I list directory contents in Windows Jupyter Notebook?,machine-learning-zoomcamp
1309,"The command `!ls -lh` is used in Linux operating systems, not in Windows. Use `!dir` for similar output. 
","When trying to run the command  !ls -lh in windows jupyter notebook  , I was getting an error message that says “'ls' is not recognized as an internal or external command,operable program or batch file.
Solution description :
Instead of !ls -lh , you can use this command !dir , and you will get similar output
Asia Saeed",ba186de6,Why do I get an error message when using '!ls -lh' in a Windows Jupyter Notebook?,machine-learning-zoomcamp
1310,"The command `!dir` can be used in place of `!ls -lh`. 
","When trying to run the command  !ls -lh in windows jupyter notebook  , I was getting an error message that says “'ls' is not recognized as an internal or external command,operable program or batch file.
Solution description :
Instead of !ls -lh , you can use this command !dir , and you will get similar output
Asia Saeed",ba186de6,Is there an alternative to '!ls -lh' for Windows Jupyter Notebook?,machine-learning-zoomcamp
1311,"Instead of `!ls -lh`, use the command `!dir` to get a similar output. 
","When trying to run the command  !ls -lh in windows jupyter notebook  , I was getting an error message that says “'ls' is not recognized as an internal or external command,operable program or batch file.
Solution description :
Instead of !ls -lh , you can use this command !dir , and you will get similar output
Asia Saeed",ba186de6,What does the error 'ls is not recognized as an internal or external command' mean in Jupyter Notebook on Windows?,machine-learning-zoomcamp
1312,Restart the kernel and only import `tflite_runtime.interpreter`.,"When I run   import tflite_runtime.interpreter as tflite , I get an error message says “ImportError: generic_type: type ""InterpreterWrapper"" is already registered!”
Solution description
This error occurs when you import both tensorflow  and tflite_runtime.interpreter  “import tensorflow as tf” and “import tflite_runtime.interpreter as tflite” in the same notebook.  To fix the issue, restart the kernel and import only tflite_runtime.interpreter "" import tflite_runtime.interpreter as tflite"".
Asia Saeed",da2f1cf4,What should I do if I get 'type InterpreterWrapper is already registered'?,machine-learning-zoomcamp
1313,"To fix the error, restart the kernel and import only tflite_runtime.interpreter: "" import tflite_runtime.interpreter as tflite"". 
","When I run   import tflite_runtime.interpreter as tflite , I get an error message says “ImportError: generic_type: type ""InterpreterWrapper"" is already registered!”
Solution description
This error occurs when you import both tensorflow  and tflite_runtime.interpreter  “import tensorflow as tf” and “import tflite_runtime.interpreter as tflite” in the same notebook.  To fix the issue, restart the kernel and import only tflite_runtime.interpreter "" import tflite_runtime.interpreter as tflite"".
Asia Saeed",da2f1cf4,How can I solve the ImportError related to tflite_runtime.interpreter?,machine-learning-zoomcamp
1314,"This error occurs when you import both tensorflow and tflite_runtime.interpreter in the same notebook. To fix the issue, restart the kernel and import only tflite_runtime.interpreter. 
","When I run   import tflite_runtime.interpreter as tflite , I get an error message says “ImportError: generic_type: type ""InterpreterWrapper"" is already registered!”
Solution description
This error occurs when you import both tensorflow  and tflite_runtime.interpreter  “import tensorflow as tf” and “import tflite_runtime.interpreter as tflite” in the same notebook.  To fix the issue, restart the kernel and import only tflite_runtime.interpreter "" import tflite_runtime.interpreter as tflite"".
Asia Saeed",da2f1cf4,Why does the error 'ImportError: type InterpreterWrapper is already registered' occur?,machine-learning-zoomcamp
1315,"Importing both ""tensorflow"" and ""tflite_runtime.interpreter"" in the same notebook causes the error. You should restart the kernel and only import ""tflite_runtime.interpreter"". 
","When I run   import tflite_runtime.interpreter as tflite , I get an error message says “ImportError: generic_type: type ""InterpreterWrapper"" is already registered!”
Solution description
This error occurs when you import both tensorflow  and tflite_runtime.interpreter  “import tensorflow as tf” and “import tflite_runtime.interpreter as tflite” in the same notebook.  To fix the issue, restart the kernel and import only tflite_runtime.interpreter "" import tflite_runtime.interpreter as tflite"".
Asia Saeed",da2f1cf4,What causes the issue when importing tensorflow and tflite_runtime.interpreter together?,machine-learning-zoomcamp
1316,"You should use `import tflite_runtime.interpreter as tflite` and avoid importing tensorflow at the same time. 
","When I run   import tflite_runtime.interpreter as tflite , I get an error message says “ImportError: generic_type: type ""InterpreterWrapper"" is already registered!”
Solution description
This error occurs when you import both tensorflow  and tflite_runtime.interpreter  “import tensorflow as tf” and “import tflite_runtime.interpreter as tflite” in the same notebook.  To fix the issue, restart the kernel and import only tflite_runtime.interpreter "" import tflite_runtime.interpreter as tflite"".
Asia Saeed",da2f1cf4,Which import should I use to avoid the InterpreterWrapper registration error?,machine-learning-zoomcamp
1317,"NONE
","Problem description:
In command line try to do $ docker build -t dino_dragon
got this Using default tag: latest
[2022-11-24T06:48:47.360149000Z][docker-credential-desktop][W] Windows version might not be up-to-date: The system cannot find the file specified.
error during connect: This error may indicate that the docker daemon is not running.: Post
.
Solution description:
You need to make sure that Docker is not stopped by a third-party program.
Andrei Ilin",7fd648ca,What should I do if I see 'Windows version might not be up-to-date' when running a Docker build command?,machine-learning-zoomcamp
1318,"NONE
","Problem description:
In command line try to do $ docker build -t dino_dragon
got this Using default tag: latest
[2022-11-24T06:48:47.360149000Z][docker-credential-desktop][W] Windows version might not be up-to-date: The system cannot find the file specified.
error during connect: This error may indicate that the docker daemon is not running.: Post
.
Solution description:
You need to make sure that Docker is not stopped by a third-party program.
Andrei Ilin",7fd648ca,How do I address the error 'The system cannot find the file specified' in Docker on Windows?,machine-learning-zoomcamp
1319,"The error message ""docker daemon is not running"" indicates that the Docker daemon is not currently running on your system. You need to start it for Docker commands to work. 
","Problem description:
In command line try to do $ docker build -t dino_dragon
got this Using default tag: latest
[2022-11-24T06:48:47.360149000Z][docker-credential-desktop][W] Windows version might not be up-to-date: The system cannot find the file specified.
error during connect: This error may indicate that the docker daemon is not running.: Post
.
Solution description:
You need to make sure that Docker is not stopped by a third-party program.
Andrei Ilin",7fd648ca,What does the error message 'docker daemon is not running' indicate when using Docker?,machine-learning-zoomcamp
1320,"The provided FAQ database does not contain information about why you might receive the message 'Using default tag: latest' during a Docker build on Windows. Therefore, the answer is NONE. 
","Problem description:
In command line try to do $ docker build -t dino_dragon
got this Using default tag: latest
[2022-11-24T06:48:47.360149000Z][docker-credential-desktop][W] Windows version might not be up-to-date: The system cannot find the file specified.
error during connect: This error may indicate that the docker daemon is not running.: Post
.
Solution description:
You need to make sure that Docker is not stopped by a third-party program.
Andrei Ilin",7fd648ca,Why might I receive the message 'Using default tag: latest' during a Docker build on Windows?,machine-learning-zoomcamp
1321,"The context mentions Docker being stopped by a third-party program as a potential issue. It also states that restarting Docker services can resolve a ""read-only file system"" error. 

Therefore, a possible reason for Docker stopping on a Windows machine could be **interference from a third-party program.** 
","Problem description:
In command line try to do $ docker build -t dino_dragon
got this Using default tag: latest
[2022-11-24T06:48:47.360149000Z][docker-credential-desktop][W] Windows version might not be up-to-date: The system cannot find the file specified.
error during connect: This error may indicate that the docker daemon is not running.: Post
.
Solution description:
You need to make sure that Docker is not stopped by a third-party program.
Andrei Ilin",7fd648ca,What could cause Docker to stop running on my Windows machine?,machine-learning-zoomcamp
1322,"NONE
","When running docker build -t dino-dragon-model it returns the above error
The most common source of this error in this week is because Alex video shows a version of the wheel with python 8, we need to find a wheel with the version that we are working on. In this case python 9. Another common error is to copy the link, this will also produce the same error, we need to download the raw format:
https://github.com/alexeygrigorev/tflite-aws-lambda/raw/main/tflite/tflite_runtime-2.7.0-cp39-cp39-linux_x86_64.whl
Pastor Soto",42c09143,How can I solve the pip version error while running docker build -t dino-dragon-model?,machine-learning-zoomcamp
1323,"The context provided focuses on resolving dependency issues within a Pipenv environment and does not contain information about a pip version error in a serverless deep learning section. Thus, the answer is NONE. 
","When running docker build -t dino-dragon-model it returns the above error
The most common source of this error in this week is because Alex video shows a version of the wheel with python 8, we need to find a wheel with the version that we are working on. In this case python 9. Another common error is to copy the link, this will also produce the same error, we need to download the raw format:
https://github.com/alexeygrigorev/tflite-aws-lambda/raw/main/tflite/tflite_runtime-2.7.0-cp39-cp39-linux_x86_64.whl
Pastor Soto",42c09143,What might be the cause of the pip version error in this week's serverless deep learning section?,machine-learning-zoomcamp
1324,"When running docker build -t dino-dragon-model it returns the above error
The most common source of this error in this week is because Alex video shows a version of the wheel with python 8, we need to find a wheel with the version that we are working on. In this case python 9. Another common error is to copy the link, this will also produce the same error, we need to download the raw format:
https://github.com/alexeygrigorev/tflite-aws-lambda/raw/main/tflite/tflite_runtime-2.7.0-cp39-cp39-linux_x86_64.whl
Pastor Soto 
","When running docker build -t dino-dragon-model it returns the above error
The most common source of this error in this week is because Alex video shows a version of the wheel with python 8, we need to find a wheel with the version that we are working on. In this case python 9. Another common error is to copy the link, this will also produce the same error, we need to download the raw format:
https://github.com/alexeygrigorev/tflite-aws-lambda/raw/main/tflite/tflite_runtime-2.7.0-cp39-cp39-linux_x86_64.whl
Pastor Soto",42c09143,Why does copying the wheel link produce an error during docker build?,machine-learning-zoomcamp
1325,"tflite_runtime-2.7.0-cp39-cp39-linux_x86_64.whl 
","When running docker build -t dino-dragon-model it returns the above error
The most common source of this error in this week is because Alex video shows a version of the wheel with python 8, we need to find a wheel with the version that we are working on. In this case python 9. Another common error is to copy the link, this will also produce the same error, we need to download the raw format:
https://github.com/alexeygrigorev/tflite-aws-lambda/raw/main/tflite/tflite_runtime-2.7.0-cp39-cp39-linux_x86_64.whl
Pastor Soto",42c09143,What version of the wheel should be used to avoid the pip version error in this week's assignments?,machine-learning-zoomcamp
1326,"The most common source of this error in this week is because Alex video shows a version of the wheel with python 8, we need to find a wheel with the version that we are working on. In this case python 9. Another common error is to copy the link, this will also produce the same error, we need to download the raw format:
https://github.com/alexeygrigorev/tflite-aws-lambda/raw/main/tflite/tflite_runtime-2.7.0-cp39-cp39-linux_x86_64.whl","When running docker build -t dino-dragon-model it returns the above error
The most common source of this error in this week is because Alex video shows a version of the wheel with python 8, we need to find a wheel with the version that we are working on. In this case python 9. Another common error is to copy the link, this will also produce the same error, we need to download the raw format:
https://github.com/alexeygrigorev/tflite-aws-lambda/raw/main/tflite/tflite_runtime-2.7.0-cp39-cp39-linux_x86_64.whl
Pastor Soto",42c09143,Where can I find the correct wheel for python 9 when working on serverless deep learning?,machine-learning-zoomcamp
1327,"AWS configure requires your Access Key ID and Secret Access Key. The default output format can be left as is. 
","Problem description:
In video 9.6, after installing aswcli, we should configure it with aws configure . There it asks for Access Key ID, Secret Access Key, Default Region Name and also Default output format. What we should put for Default output format? Leaving it as  None is okay?
Solution description:
Yes, in my I case I left everything as the provided defaults (except, obviously, the Access key and the secret access key)
Added by Bhaskar Sarma",d6d534fc,What fields are required during AWS configuration after installing awscli?,machine-learning-zoomcamp
1328,"Yes, it is okay to leave the Default output format as None. 
","Problem description:
In video 9.6, after installing aswcli, we should configure it with aws configure . There it asks for Access Key ID, Secret Access Key, Default Region Name and also Default output format. What we should put for Default output format? Leaving it as  None is okay?
Solution description:
Yes, in my I case I left everything as the provided defaults (except, obviously, the Access key and the secret access key)
Added by Bhaskar Sarma",d6d534fc,Is it acceptable to leave the Default output format as None in AWS configuration?,machine-learning-zoomcamp
1329,"The provided context describes various aspects of the course, including AWS configuration, but it doesn't specify what information is prompted during AWS configuration in video 9.6. Thus, the answer is NONE. 
","Problem description:
In video 9.6, after installing aswcli, we should configure it with aws configure . There it asks for Access Key ID, Secret Access Key, Default Region Name and also Default output format. What we should put for Default output format? Leaving it as  None is okay?
Solution description:
Yes, in my I case I left everything as the provided defaults (except, obviously, the Access key and the secret access key)
Added by Bhaskar Sarma",d6d534fc,What information is prompted for during AWS configuration in video 9.6?,machine-learning-zoomcamp
1330,"Yes, the default values can be used for all fields except the Access Key ID and Secret Access Key. 
","Problem description:
In video 9.6, after installing aswcli, we should configure it with aws configure . There it asks for Access Key ID, Secret Access Key, Default Region Name and also Default output format. What we should put for Default output format? Leaving it as  None is okay?
Solution description:
Yes, in my I case I left everything as the provided defaults (except, obviously, the Access key and the secret access key)
Added by Bhaskar Sarma",d6d534fc,Can the default values be used for all fields except Access Key ID and Secret Access Key in AWS configuration?,machine-learning-zoomcamp
1331,"The context you provided does not contain information about who provided the solution for an AWS configuration issue in video 9.6. Therefore, the answer is NONE. 
","Problem description:
In video 9.6, after installing aswcli, we should configure it with aws configure . There it asks for Access Key ID, Secret Access Key, Default Region Name and also Default output format. What we should put for Default output format? Leaving it as  None is okay?
Solution description:
Yes, in my I case I left everything as the provided defaults (except, obviously, the Access key and the secret access key)
Added by Bhaskar Sarma",d6d534fc,Who provided the solution for AWS configuration issue in video 9.6?,machine-learning-zoomcamp
1332,NONE,"Problem:
While passing local testing of the lambda function without issues, trying to test the same input with a running docker instance results in an error message like
{‘errorMessage’: ‘Unable to marshal response: Object of type float32 is not JSON serializable’, ‘errorType’: ‘Runtime.MarshalError’, ‘requestId’: ‘f155492c-9af2-4d04-b5a4-639548b7c7ac’, ‘stackTrace’: []}
This happens when a model (in this case the dino vs dragon model) returns individual estimation values as numpy float32 values (arrays). They need to be converted individually to base-Python floats in order to become “serializable”.
Solution:
In my particular case, I set up the dino vs dragon model in such a way as to return a label + predicted probability for each class as follows (below is a two-line extract of function predict() in the lambda_function.py):
preds = [interpreter.get_tensor(output_index)[0][0], \
1-interpreter.get_tensor(output_index)[0][0]]
In which case the above described solution will look like this:
preds = [float(interpreter.get_tensor(output_index)[0][0]), \
float(1-interpreter.get_tensor(output_index)[0][0])]
The rest can be made work by following the chapter 9 (and/or chapter 5!) lecture videos step by step.
Added by Konrad Muehlberg",b2c0c554,Why does my lambda function pass local tests but fail on a running docker instance?,machine-learning-zoomcamp
1333,"This document describes a JSON serialization error, but it doesn't mention anything about the error ""Object of type float32 is not JSON serializable"" being caused by a model. The answer is NONE. 
","Problem:
While passing local testing of the lambda function without issues, trying to test the same input with a running docker instance results in an error message like
{‘errorMessage’: ‘Unable to marshal response: Object of type float32 is not JSON serializable’, ‘errorType’: ‘Runtime.MarshalError’, ‘requestId’: ‘f155492c-9af2-4d04-b5a4-639548b7c7ac’, ‘stackTrace’: []}
This happens when a model (in this case the dino vs dragon model) returns individual estimation values as numpy float32 values (arrays). They need to be converted individually to base-Python floats in order to become “serializable”.
Solution:
In my particular case, I set up the dino vs dragon model in such a way as to return a label + predicted probability for each class as follows (below is a two-line extract of function predict() in the lambda_function.py):
preds = [interpreter.get_tensor(output_index)[0][0], \
1-interpreter.get_tensor(output_index)[0][0]]
In which case the above described solution will look like this:
preds = [float(interpreter.get_tensor(output_index)[0][0]), \
float(1-interpreter.get_tensor(output_index)[0][0])]
The rest can be made work by following the chapter 9 (and/or chapter 5!) lecture videos step by step.
Added by Konrad Muehlberg",b2c0c554,What causes the 'Object of type float32 is not JSON serializable' error in my model?,machine-learning-zoomcamp
1334,"The context provided describes how to convert NumPy float32 values to regular Python floats for JSON serialization. It does not mention how to make them serializable in a serverless application. Thus, the answer is NONE. 
","Problem:
While passing local testing of the lambda function without issues, trying to test the same input with a running docker instance results in an error message like
{‘errorMessage’: ‘Unable to marshal response: Object of type float32 is not JSON serializable’, ‘errorType’: ‘Runtime.MarshalError’, ‘requestId’: ‘f155492c-9af2-4d04-b5a4-639548b7c7ac’, ‘stackTrace’: []}
This happens when a model (in this case the dino vs dragon model) returns individual estimation values as numpy float32 values (arrays). They need to be converted individually to base-Python floats in order to become “serializable”.
Solution:
In my particular case, I set up the dino vs dragon model in such a way as to return a label + predicted probability for each class as follows (below is a two-line extract of function predict() in the lambda_function.py):
preds = [interpreter.get_tensor(output_index)[0][0], \
1-interpreter.get_tensor(output_index)[0][0]]
In which case the above described solution will look like this:
preds = [float(interpreter.get_tensor(output_index)[0][0]), \
float(1-interpreter.get_tensor(output_index)[0][0])]
The rest can be made work by following the chapter 9 (and/or chapter 5!) lecture videos step by step.
Added by Konrad Muehlberg",b2c0c554,How can I convert numpy float32 values to make them serializable in my serverless application?,machine-learning-zoomcamp
1335,"The model should return base-Python floats instead of numpy float32 values. To do this, change the  `preds` variable to cast each prediction individually to a float:

```python
preds = [float(interpreter.get_tensor(output_index)[0][0]), \
float(1-interpreter.get_tensor(output_index)[0][0])]
``` 
","Problem:
While passing local testing of the lambda function without issues, trying to test the same input with a running docker instance results in an error message like
{‘errorMessage’: ‘Unable to marshal response: Object of type float32 is not JSON serializable’, ‘errorType’: ‘Runtime.MarshalError’, ‘requestId’: ‘f155492c-9af2-4d04-b5a4-639548b7c7ac’, ‘stackTrace’: []}
This happens when a model (in this case the dino vs dragon model) returns individual estimation values as numpy float32 values (arrays). They need to be converted individually to base-Python floats in order to become “serializable”.
Solution:
In my particular case, I set up the dino vs dragon model in such a way as to return a label + predicted probability for each class as follows (below is a two-line extract of function predict() in the lambda_function.py):
preds = [interpreter.get_tensor(output_index)[0][0], \
1-interpreter.get_tensor(output_index)[0][0]]
In which case the above described solution will look like this:
preds = [float(interpreter.get_tensor(output_index)[0][0]), \
float(1-interpreter.get_tensor(output_index)[0][0])]
The rest can be made work by following the chapter 9 (and/or chapter 5!) lecture videos step by step.
Added by Konrad Muehlberg",b2c0c554,What changes need to be made to the dino vs dragon model to avoid the JSON serialization issue?,machine-learning-zoomcamp
1336,NONE,"Problem:
While passing local testing of the lambda function without issues, trying to test the same input with a running docker instance results in an error message like
{‘errorMessage’: ‘Unable to marshal response: Object of type float32 is not JSON serializable’, ‘errorType’: ‘Runtime.MarshalError’, ‘requestId’: ‘f155492c-9af2-4d04-b5a4-639548b7c7ac’, ‘stackTrace’: []}
This happens when a model (in this case the dino vs dragon model) returns individual estimation values as numpy float32 values (arrays). They need to be converted individually to base-Python floats in order to become “serializable”.
Solution:
In my particular case, I set up the dino vs dragon model in such a way as to return a label + predicted probability for each class as follows (below is a two-line extract of function predict() in the lambda_function.py):
preds = [interpreter.get_tensor(output_index)[0][0], \
1-interpreter.get_tensor(output_index)[0][0]]
In which case the above described solution will look like this:
preds = [float(interpreter.get_tensor(output_index)[0][0]), \
float(1-interpreter.get_tensor(output_index)[0][0])]
The rest can be made work by following the chapter 9 (and/or chapter 5!) lecture videos step by step.
Added by Konrad Muehlberg",b2c0c554,Which chapters and videos should I refer to for resolving lambda function errors in serverless deep learning?,machine-learning-zoomcamp
1337,"The error message ""ValueError: Cannot set tensor: Got value of type UINT8 but expected type FLOAT32 for input 0, name: serving_default_conv2d_input:0"" arises when the input `X` is an integer type, but the model expects a float type. To resolve this, convert `X` to a float32 type using `X = np.float32(X)` before using `interpreter.set_tensor()`. 
","I had this error when running the command line : interpreter.set_tensor(input_index, x) that can be seen in the video 9.3 around 12 minutes.
ValueError: Cannot set tensor: Got value of type UINT8 but expected type FLOAT32 for input 0, name: serving_default_conv2d_input:0
This is because the X is an int but a float is expected.
Solution:
I found this solution from this question here https://stackoverflow.com/questions/76102508/valueerror-cannot-set-tensor-got-value-of-type-float64-but-expected-type-float :
# Need to convert to float32 before set_tensor
X = np.float32(X)
Then, it works. I work with tensorflow 2.15.0, maybe the fact that this version is more recent involves this change ?
Added by Mélanie Fouesnard",819afebc,"What causes the error when running the interpreter.set_tensor(input_index, x) command?",machine-learning-zoomcamp
1338,"To resolve the ""ValueError: Cannot set tensor: Got value of type UINT8 but expected type FLOAT32"" error, convert the variable `X` to a float32 type using `X = np.float32(X)` before using `interpreter.set_tensor(input_index, X)`. 
","I had this error when running the command line : interpreter.set_tensor(input_index, x) that can be seen in the video 9.3 around 12 minutes.
ValueError: Cannot set tensor: Got value of type UINT8 but expected type FLOAT32 for input 0, name: serving_default_conv2d_input:0
This is because the X is an int but a float is expected.
Solution:
I found this solution from this question here https://stackoverflow.com/questions/76102508/valueerror-cannot-set-tensor-got-value-of-type-float64-but-expected-type-float :
# Need to convert to float32 before set_tensor
X = np.float32(X)
Then, it works. I work with tensorflow 2.15.0, maybe the fact that this version is more recent involves this change ?
Added by Mélanie Fouesnard",819afebc,"How can the error with interpreter.set_tensor(input_index, x) be resolved?",machine-learning-zoomcamp
1339,Around the 12-minute mark.,"I had this error when running the command line : interpreter.set_tensor(input_index, x) that can be seen in the video 9.3 around 12 minutes.
ValueError: Cannot set tensor: Got value of type UINT8 but expected type FLOAT32 for input 0, name: serving_default_conv2d_input:0
This is because the X is an int but a float is expected.
Solution:
I found this solution from this question here https://stackoverflow.com/questions/76102508/valueerror-cannot-set-tensor-got-value-of-type-float64-but-expected-type-float :
# Need to convert to float32 before set_tensor
X = np.float32(X)
Then, it works. I work with tensorflow 2.15.0, maybe the fact that this version is more recent involves this change ?
Added by Mélanie Fouesnard",819afebc,At what point in video 9.3 does the interpreter.set_tensor error occur?,machine-learning-zoomcamp
1340,"The `interpreter.set_tensor()` function expects the input to be of type **FLOAT32**. 
","I had this error when running the command line : interpreter.set_tensor(input_index, x) that can be seen in the video 9.3 around 12 minutes.
ValueError: Cannot set tensor: Got value of type UINT8 but expected type FLOAT32 for input 0, name: serving_default_conv2d_input:0
This is because the X is an int but a float is expected.
Solution:
I found this solution from this question here https://stackoverflow.com/questions/76102508/valueerror-cannot-set-tensor-got-value-of-type-float64-but-expected-type-float :
# Need to convert to float32 before set_tensor
X = np.float32(X)
Then, it works. I work with tensorflow 2.15.0, maybe the fact that this version is more recent involves this change ?
Added by Mélanie Fouesnard",819afebc,What type does the tensor expect for the input when using interpreter.set_tensor?,machine-learning-zoomcamp
1341,"The user states that they are using TensorFlow version 2.15.0 and questions if that is the reason for the error, but the context provided does not confirm this. The solution involved converting the variable X to a float32 using  `X = np.float32(X)`.  Therefore, the answer is NONE. 
","I had this error when running the command line : interpreter.set_tensor(input_index, x) that can be seen in the video 9.3 around 12 minutes.
ValueError: Cannot set tensor: Got value of type UINT8 but expected type FLOAT32 for input 0, name: serving_default_conv2d_input:0
This is because the X is an int but a float is expected.
Solution:
I found this solution from this question here https://stackoverflow.com/questions/76102508/valueerror-cannot-set-tensor-got-value-of-type-float64-but-expected-type-float :
# Need to convert to float32 before set_tensor
X = np.float32(X)
Then, it works. I work with tensorflow 2.15.0, maybe the fact that this version is more recent involves this change ?
Added by Mélanie Fouesnard",819afebc,Does the version of TensorFlow used affect the solution for the interpreter.set_tensor error?,machine-learning-zoomcamp
1342,"To check your file size using the powershell terminal, you can use the following command lines:
$File = Get-Item -Path path_to_file
$FileSize = (Get-Item -Path $FilePath).Length
Now you can check the size of your file, for example in MB:
Write-host ""MB"":($FileSize/1MB) 
","To check your file size using the powershell terminal, you can do the following command lines:
$File = Get-Item -Path path_to_file
$FileSize = (Get-Item -Path $FilePath).Length
Now you can check the size of your file, for example in MB:
Write-host ""MB"":($FileSize/1MB)
Source: https://www.sharepointdiary.com/2020/10/powershell-get-file-size.html#:~:text=To%20get%20the%20size%20of,the%20file%2C%20including%20its%20size.
Added by Mélanie Fouesnard",74551c54,How can I check the size of a file using the Powershell terminal?,machine-learning-zoomcamp
1343,"```powershell
$FileSize = (Get-Item -Path $FilePath).Length
```","To check your file size using the powershell terminal, you can do the following command lines:
$File = Get-Item -Path path_to_file
$FileSize = (Get-Item -Path $FilePath).Length
Now you can check the size of your file, for example in MB:
Write-host ""MB"":($FileSize/1MB)
Source: https://www.sharepointdiary.com/2020/10/powershell-get-file-size.html#:~:text=To%20get%20the%20size%20of,the%20file%2C%20including%20its%20size.
Added by Mélanie Fouesnard",74551c54,What command should I use to store the file size in a variable in Powershell?,machine-learning-zoomcamp
1344,"```powershell
$File = Get-Item -Path path_to_file
```","To check your file size using the powershell terminal, you can do the following command lines:
$File = Get-Item -Path path_to_file
$FileSize = (Get-Item -Path $FilePath).Length
Now you can check the size of your file, for example in MB:
Write-host ""MB"":($FileSize/1MB)
Source: https://www.sharepointdiary.com/2020/10/powershell-get-file-size.html#:~:text=To%20get%20the%20size%20of,the%20file%2C%20including%20its%20size.
Added by Mélanie Fouesnard",74551c54,What is the PowerShell command to get an item's file path?,machine-learning-zoomcamp
1345,"Write-host ""MB"":($FileSize/1MB) 
This line divides the size of the file in bytes by 1MB to get the file size in MB.","To check your file size using the powershell terminal, you can do the following command lines:
$File = Get-Item -Path path_to_file
$FileSize = (Get-Item -Path $FilePath).Length
Now you can check the size of your file, for example in MB:
Write-host ""MB"":($FileSize/1MB)
Source: https://www.sharepointdiary.com/2020/10/powershell-get-file-size.html#:~:text=To%20get%20the%20size%20of,the%20file%2C%20including%20its%20size.
Added by Mélanie Fouesnard",74551c54,How do I display the file size in MB in Powershell?,machine-learning-zoomcamp
